date,state,district,market,commodity,variety,min_price,max_price,modal_price,unit
2025-04-23,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2039.01,2655.36,2224.56,Quintal
2025-04-24,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2166.67,2465.57,2286.95,Quintal
2025-04-25,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2060.01,2604.78,2194.6,Quintal
2025-04-26,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1957.15,2343.95,2156.23,Quintal
2025-04-27,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2029.96,2452.99,2316.64,Quintal
2025-04-28,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2034.37,2677.98,2284.26,Quintal
2025-04-29,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2097.88,2634.77,2243.31,Quintal
2025-04-30,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2087.18,2666.52,2311.84,Quintal
2025-05-01,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1972.43,2423.08,2158.4,Quintal
2025-05-02,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2156.65,2615.58,2314.85,Quintal
2025-05-03,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1930.64,2320.22,2189.81,Quintal
2025-05-04,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1976.69,2629.28,2286.31,Quintal
2025-05-05,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1807.88,2194.31,1966.97,Quintal
2025-05-06,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1721.46,2133.04,2000.58,Quintal
2025-05-07,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1937.32,2514.13,2191.24,Quintal
2025-05-08,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1861.02,2492.7,2117.88,Quintal
2025-05-09,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1908.61,2435.63,2098.07,Quintal
2025-05-10,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2117.48,2417.01,2242.25,Quintal
2025-05-11,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1959.98,2451.8,2279.0,Quintal
2025-05-12,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1853.15,2361.09,2015.57,Quintal
2025-05-13,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2099.35,2478.39,2230.7,Quintal
2025-05-14,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1972.8,2343.26,2078.58,Quintal
2025-05-15,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1947.42,2532.5,2175.4,Quintal
2025-05-16,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2003.02,2470.77,2147.91,Quintal
2025-05-17,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1992.83,2312.07,2102.4,Quintal
2025-05-18,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1915.68,2377.37,2148.8,Quintal
2025-05-19,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1555.14,1993.2,1815.94,Quintal
2025-05-20,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1803.17,2070.14,1968.56,Quintal
2025-05-21,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2023.42,2406.71,2249.9,Quintal
2025-05-22,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2060.63,2449.91,2228.39,Quintal
2025-05-23,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1874.55,2555.05,2190.77,Quintal
2025-05-24,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1893.86,2622.15,2222.08,Quintal
2025-05-25,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2021.08,2448.96,2221.05,Quintal
2025-05-26,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2065.0,2649.55,2354.74,Quintal
2025-05-27,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1837.41,2497.41,2160.08,Quintal
2025-05-28,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1768.91,2150.78,1950.56,Quintal
2025-05-29,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1966.97,2417.65,2217.13,Quintal
2025-05-30,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1853.46,2510.63,2121.03,Quintal
2025-05-31,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1874.99,2484.74,2165.23,Quintal
2025-06-01,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1930.4,2458.37,2096.52,Quintal
2025-06-02,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1860.71,2293.49,2032.82,Quintal
2025-06-03,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1813.29,2065.74,1949.4,Quintal
2025-06-04,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1822.25,2292.04,2029.95,Quintal
2025-06-05,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1769.67,2207.68,1892.05,Quintal
2025-06-06,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1765.73,2370.09,2037.37,Quintal
2025-06-07,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2138.88,2704.78,2254.09,Quintal
2025-06-08,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1925.99,2483.17,2099.19,Quintal
2025-06-09,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1890.69,2391.22,2034.84,Quintal
2025-06-10,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1873.02,2146.13,2012.17,Quintal
2025-06-11,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1775.59,2357.94,1985.98,Quintal
2025-06-12,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1740.17,2276.96,1921.52,Quintal
2025-06-13,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1826.71,2402.39,2140.28,Quintal
2025-06-14,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1959.81,2297.33,2083.65,Quintal
2025-06-15,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1863.66,2399.98,2033.11,Quintal
2025-06-16,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1649.34,2124.62,1856.99,Quintal
2025-06-17,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1659.02,2003.44,1900.29,Quintal
2025-06-18,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1755.1,2275.87,1906.39,Quintal
2025-06-19,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,2027.6,2554.52,2179.18,Quintal
2025-06-20,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1922.65,2235.62,2096.71,Quintal
2025-06-21,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1853.46,2205.56,1984.3,Quintal
2025-06-22,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1740.42,2115.91,2006.2,Quintal
2025-06-23,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1655.27,2163.42,1870.23,Quintal
2025-06-24,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1672.55,2112.72,1851.48,Quintal
2025-06-25,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1907.54,2523.38,2227.35,Quintal
2025-06-26,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1689.61,1942.52,1783.18,Quintal
2025-06-27,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1752.09,2118.51,1857.68,Quintal
2025-06-28,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1574.23,1970.51,1815.84,Quintal
2025-06-29,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1884.56,2296.92,1985.07,Quintal
2025-06-30,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1577.29,2023.11,1768.83,Quintal
2025-07-01,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1644.0,2082.61,1919.09,Quintal
2025-07-02,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1814.37,2138.48,1920.81,Quintal
2025-07-03,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1796.07,2406.74,2022.29,Quintal
2025-07-04,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1662.5,2099.41,1935.1,Quintal
2025-07-05,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1704.01,2237.46,1943.93,Quintal
2025-07-06,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1591.52,2021.78,1778.71,Quintal
2025-07-07,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1431.24,1966.7,1682.83,Quintal
2025-07-08,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1718.74,2142.81,1816.85,Quintal
2025-07-09,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1616.83,2103.68,1839.82,Quintal
2025-07-10,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1715.29,2393.53,2005.27,Quintal
2025-07-11,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1543.6,2022.7,1793.89,Quintal
2025-07-12,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1567.61,2031.25,1768.85,Quintal
2025-07-13,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1557.64,1893.87,1688.96,Quintal
2025-07-14,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1436.22,1865.2,1659.38,Quintal
2025-07-15,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1558.05,2035.59,1778.72,Quintal
2025-07-16,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1537.45,1889.26,1736.72,Quintal
2025-07-17,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1695.49,2043.32,1833.63,Quintal
2025-07-18,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1579.03,1973.08,1738.67,Quintal
2025-07-19,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1553.75,2104.27,1791.9,Quintal
2025-07-20,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1618.2,1985.56,1735.12,Quintal
2025-07-21,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1589.95,2053.22,1722.39,Quintal
2025-07-22,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1555.35,1925.75,1766.41,Quintal
2025-07-23,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1538.41,1964.79,1750.06,Quintal
2025-07-24,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1561.59,1975.99,1659.75,Quintal
2025-07-25,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1642.39,2080.12,1742.88,Quintal
2025-07-26,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1523.39,2012.89,1755.11,Quintal
2025-07-27,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1587.15,2037.51,1838.45,Quintal
2025-07-28,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1400.68,1829.42,1544.03,Quintal
2025-07-29,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1488.11,1885.31,1727.4,Quintal
2025-07-30,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1290.45,1632.09,1516.29,Quintal
2025-07-31,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1579.0,1840.82,1698.19,Quintal
2025-08-01,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1590.89,2092.65,1809.82,Quintal
2025-08-02,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1665.67,1977.26,1782.47,Quintal
2025-08-03,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1520.94,1958.02,1768.92,Quintal
2025-08-04,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1451.18,1765.86,1563.19,Quintal
2025-08-05,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1463.16,1857.91,1605.55,Quintal
2025-08-06,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1359.29,1612.53,1499.9,Quintal
2025-08-07,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1449.24,1893.86,1667.34,Quintal
2025-08-08,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1492.16,1902.74,1673.52,Quintal
2025-08-09,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1541.72,1879.4,1773.84,Quintal
2025-08-10,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1511.71,2085.34,1762.89,Quintal
2025-08-11,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1508.82,1898.83,1743.91,Quintal
2025-08-12,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1494.63,2021.24,1758.14,Quintal
2025-08-13,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1339.81,1667.74,1570.22,Quintal
2025-08-14,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1568.21,1952.42,1758.34,Quintal
2025-08-15,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1373.9,1727.62,1596.02,Quintal
2025-08-16,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1537.94,1978.43,1664.36,Quintal
2025-08-17,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1548.63,1776.92,1642.9,Quintal
2025-08-18,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1423.05,1881.19,1602.44,Quintal
2025-08-19,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1361.94,1770.97,1525.2,Quintal
2025-08-20,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1429.8,1724.42,1558.41,Quintal
2025-08-21,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1402.27,1763.72,1605.15,Quintal
2025-08-22,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1420.78,1736.8,1606.75,Quintal
2025-08-23,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1374.44,1778.7,1579.39,Quintal
2025-08-24,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1610.16,1991.69,1773.48,Quintal
2025-08-25,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1520.14,1972.08,1691.8,Quintal
2025-08-26,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1402.28,1581.45,1479.38,Quintal
2025-08-27,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1306.9,1594.46,1435.5,Quintal
2025-08-28,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1511.23,1760.02,1600.05,Quintal
2025-08-29,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1441.89,1799.74,1534.17,Quintal
2025-08-30,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1502.72,1932.19,1619.56,Quintal
2025-08-31,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1639.97,1872.63,1728.62,Quintal
2025-09-01,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1536.37,1798.81,1656.93,Quintal
2025-09-02,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1437.21,1801.32,1587.45,Quintal
2025-09-03,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1284.1,1645.22,1498.72,Quintal
2025-09-04,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1394.75,1753.09,1501.14,Quintal
2025-09-05,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1278.43,1476.4,1380.25,Quintal
2025-09-06,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1521.77,1910.71,1621.98,Quintal
2025-09-07,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1401.94,1786.06,1588.92,Quintal
2025-09-08,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1307.45,1613.4,1435.27,Quintal
2025-09-09,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1283.74,1582.21,1471.65,Quintal
2025-09-10,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1547.8,1913.91,1672.87,Quintal
2025-09-11,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1288.46,1666.41,1431.35,Quintal
2025-09-12,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1322.47,1561.54,1463.72,Quintal
2025-09-13,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1554.15,1739.04,1645.59,Quintal
2025-09-14,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1418.24,1788.11,1564.97,Quintal
2025-09-15,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1390.36,1725.28,1562.98,Quintal
2025-09-16,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1454.11,1734.98,1603.9,Quintal
2025-09-17,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1480.88,1922.05,1695.64,Quintal
2025-09-18,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1405.53,1620.93,1530.89,Quintal
2025-09-19,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1444.02,1855.58,1590.81,Quintal
2025-09-20,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1323.58,1737.13,1454.85,Quintal
2025-09-21,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1488.86,1985.53,1680.44,Quintal
2025-09-22,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1292.83,1632.03,1369.02,Quintal
2025-09-23,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1192.89,1603.66,1364.49,Quintal
2025-09-24,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1326.61,1676.69,1459.39,Quintal
2025-09-25,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1296.86,1690.25,1416.87,Quintal
2025-09-26,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1373.28,1646.26,1510.58,Quintal
2025-09-27,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1247.32,1582.34,1442.08,Quintal
2025-09-28,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1463.5,1731.23,1580.34,Quintal
2025-09-29,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1303.78,1634.87,1482.24,Quintal
2025-09-30,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1336.07,1765.29,1570.59,Quintal
2025-10-01,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1330.5,1640.77,1540.69,Quintal
2025-10-02,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1384.27,1751.23,1507.49,Quintal
2025-10-03,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1550.8,1850.36,1686.99,Quintal
2025-10-04,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1244.3,1718.84,1447.04,Quintal
2025-10-05,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1343.8,1679.9,1559.67,Quintal
2025-10-06,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1358.88,1736.05,1471.16,Quintal
2025-10-07,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1336.88,1648.78,1498.04,Quintal
2025-10-08,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1435.89,1806.28,1546.79,Quintal
2025-10-09,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1403.84,1918.93,1604.6,Quintal
2025-10-10,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1485.64,1828.84,1700.29,Quintal
2025-10-11,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1352.96,1600.19,1504.49,Quintal
2025-10-12,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1556.67,1756.06,1666.77,Quintal
2025-10-13,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1427.42,1669.5,1513.98,Quintal
2025-10-14,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1316.53,1538.09,1439.3,Quintal
2025-10-15,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1383.15,1740.0,1565.13,Quintal
2025-10-16,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1394.54,1827.76,1638.76,Quintal
2025-10-17,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1635.34,1939.24,1807.01,Quintal
2025-10-18,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1368.0,1677.48,1593.65,Quintal
2025-10-19,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1541.02,2139.94,1808.22,Quintal
2025-10-20,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1299.06,1721.79,1523.39,Quintal
2025-10-21,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1244.57,1526.37,1393.1,Quintal
2025-10-22,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1481.61,1770.01,1646.1,Quintal
2025-10-23,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1300.34,1512.04,1407.76,Quintal
2025-10-24,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1454.41,1803.17,1631.64,Quintal
2025-10-25,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1468.5,2014.56,1716.91,Quintal
2025-10-26,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1339.06,1643.71,1527.67,Quintal
2025-10-27,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1298.61,1741.52,1463.51,Quintal
2025-10-28,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1452.62,1682.35,1538.23,Quintal
2025-10-29,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1267.06,1508.09,1418.85,Quintal
2025-10-30,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1331.37,1704.48,1481.66,Quintal
2025-10-31,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1285.74,1797.32,1512.36,Quintal
2025-11-01,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1355.45,1686.58,1509.65,Quintal
2025-11-02,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1420.1,1849.07,1557.93,Quintal
2025-11-03,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1531.55,1793.67,1686.09,Quintal
2025-11-04,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1394.89,1761.25,1631.48,Quintal
2025-11-05,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1374.44,1724.71,1615.82,Quintal
2025-11-06,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1319.63,1639.98,1483.74,Quintal
2025-11-07,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1426.34,1670.47,1501.7,Quintal
2025-11-08,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1504.14,1842.81,1677.15,Quintal
2025-11-09,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1525.9,1960.99,1734.84,Quintal
2025-11-10,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1359.72,1697.43,1577.87,Quintal
2025-11-11,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1468.73,1821.28,1668.1,Quintal
2025-11-12,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1352.62,1729.14,1480.41,Quintal
2025-11-13,Uttar Pradesh,Varanasi,Varanasi Main Mandi,Banana,Local / Hybrid,1522.68,1934.03,1692.37,Quintal
